NodeNo.,X,Y,Z,stress
13348,1.7148E-01,0.0000E+00,38.975,0.2754
13349,1.9290E-01,0.0000E+00,38.950,0.2701
13350,1.8445E-01,7.8037E-02,38.950,0.3553
13351,1.6147E-01,7.2976E-02,38.925,0.3476
13352,1.6645E-01,3.6492E-02,38.900,0.2904
13353,1.7148E-01,0.0000E+00,38.925,0.267
13354,1.9290E-01,0.0000E+00,38.900,0.2622
13355,1.8437E-01,7.8050E-02,38.900,0.3482
13356,1.6140E-01,7.2992E-02,38.875,0.3409
13357,1.6643E-01,3.6501E-02,38.850,0.2842
13358,1.7148E-01,0.0000E+00,38.875,0.2594
13359,1.9290E-01,0.0000E+00,38.850,0.255
13360,1.8434E-01,7.8064E-02,38.850,0.3414
13361,1.6137E-01,7.3010E-02,38.825,0.3345
13362,1.6642E-01,3.6510E-02,38.800,0.2785
13363,1.7149E-01,0.0000E+00,38.825,0.2526
13364,1.9291E-01,0.0000E+00,38.800,0.2487
13365,1.8431E-01,7.8077E-02,38.800,0.3348
13366,1.6135E-01,7.3029E-02,38.775,0.3284
13367,1.6641E-01,3.6519E-02,38.750,0.2735
13368,1.7149E-01,0.0000E+00,38.775,0.2467
13369,1.9291E-01,0.0000E+00,38.750,0.2432
13370,1.8430E-01,7.8091E-02,38.750,0.3285
13371,1.6133E-01,7.3047E-02,38.725,0.3228
13372,1.6640E-01,3.6528E-02,38.700,0.2692
13373,1.7149E-01,0.0000E+00,38.725,0.2416
13374,1.9291E-01,0.0000E+00,38.700,0.2385
13375,1.8428E-01,7.8104E-02,38.700,0.3225
13376,1.6131E-01,7.3064E-02,38.675,0.3176
13377,1.6640E-01,3.6536E-02,38.650,0.2657
13378,1.7149E-01,0.0000E+00,38.675,0.2373
13379,1.9291E-01,0.0000E+00,38.650,0.2346
13380,1.8427E-01,7.8116E-02,38.650,0.3171
13381,1.6130E-01,7.3081E-02,38.625,0.313
13382,1.6639E-01,3.6544E-02,38.600,0.2629
13383,1.7149E-01,0.0000E+00,38.625,0.234
13384,1.9291E-01,0.0000E+00,38.600,0.2316
13385,1.8425E-01,7.8128E-02,38.600,0.3121
13386,1.6128E-01,7.3097E-02,38.575,0.3091
13387,1.6638E-01,3.6552E-02,38.550,0.2611
13388,1.7149E-01,0.0000E+00,38.575,0.2317
13389,1.9291E-01,0.0000E+00,38.550,0.2296
13390,1.8424E-01,7.8139E-02,38.550,0.3079
13391,1.6126E-01,7.3112E-02,38.525,0.306
13392,1.6637E-01,3.6560E-02,38.500,0.2603
13393,1.7149E-01,0.0000E+00,38.525,0.2304
13394,1.9291E-01,0.0000E+00,38.500,0.2285
13395,1.8422E-01,7.8149E-02,38.500,0.3045
13396,1.6125E-01,7.3127E-02,38.475,0.304
13397,1.6637E-01,3.6567E-02,38.450,0.2606
13398,1.7149E-01,0.0000E+00,38.475,0.2302
13399,1.9291E-01,0.0000E+00,38.450,0.2285
13400,1.8421E-01,7.8159E-02,38.450,0.3021
13401,1.6123E-01,7.3141E-02,38.425,0.3031
13402,1.6636E-01,3.6574E-02,38.400,0.2622
13403,1.7150E-01,0.0000E+00,38.425,0.2312
13404,1.9291E-01,0.0000E+00,38.400,0.2297
13405,1.8419E-01,7.8169E-02,38.400,0.301
13406,1.6121E-01,7.3155E-02,38.375,0.3037
13407,1.6635E-01,3.6581E-02,38.350,0.2652
13408,1.7150E-01,0.0000E+00,38.375,0.2334
13409,1.9291E-01,0.0000E+00,38.350,0.2322
13410,1.8417E-01,7.8178E-02,38.350,0.3014
13411,1.6120E-01,7.3168E-02,38.325,0.306
13412,1.6634E-01,3.6587E-02,38.300,0.2699
13413,1.7150E-01,0.0000E+00,38.325,0.2369
13414,1.9292E-01,0.0000E+00,38.300,0.2362
13415,1.8416E-01,7.8187E-02,38.300,0.304
13416,1.6118E-01,7.3182E-02,38.275,0.3105
13417,1.6634E-01,3.6594E-02,38.250,0.2767
13418,1.7150E-01,0.0000E+00,38.275,0.2421
13419,1.9292E-01,0.0000E+00,38.250,0.2421
13420,1.8414E-01,7.8196E-02,38.250,0.3092
13421,1.6116E-01,7.3195E-02,38.225,0.3177
13422,1.6633E-01,3.6601E-02,38.200,0.2859
13423,1.7150E-01,0.0000E+00,38.225,0.2491
13424,1.9292E-01,0.0000E+00,38.200,0.2503
13425,1.8413E-01,7.8205E-02,38.200,0.3178
13426,1.6110E-01,7.3172E-02,38.175,0.3277
13427,1.6628E-01,3.6571E-02,38.150,0.2979
13428,1.7150E-01,0.0000E+00,38.175,0.2579
13429,1.9292E-01,0.0000E+00,38.150,0.2606
13430,1.8404E-01,7.8157E-02,38.150,0.3308
13431,1.6085E-01,7.2968E-02,38.125,0.3414
13432,1.6607E-01,3.6397E-02,38.100,0.312
13433,1.7150E-01,0.0000E+00,38.125,0.2671
13434,1.9292E-01,0.0000E+00,38.100,0.2709
13435,1.8369E-01,7.7863E-02,38.100,0.3496
13436,1.6033E-01,7.2505E-02,38.075,0.3555
13437,1.6576E-01,3.6108E-02,38.050,0.3315
13438,1.7150E-01,0.0000E+00,38.075,0.2739
13439,1.9292E-01,0.0000E+00,38.050,0.2811
13440,1.8313E-01,7.7359E-02,38.050,0.3661
13441,1.5994E-01,7.2167E-02,38.025,0.3493
13442,1.6569E-01,3.6060E-02,38.000,0.3086
13443,1.7151E-01,0.0000E+00,38.025,0.2738
13444,1.9292E-01,0.0000E+00,38.000,0.2659
13445,1.8301E-01,7.7264E-02,38.000,0.3314
13446,1.1692E-01,6.0952E-02,38.975,0.3402
13447,1.2270E-01,3.0463E-02,38.950,0.2944
13448,1.2864E-01,0.0000E+00,38.975,0.2766
13449,1.5006E-01,0.0000E+00,38.950,0.2713
13450,1.3913E-01,6.6947E-02,38.950,0.3437
13451,1.1669E-01,6.0924E-02,38.925,0.3335
13452,1.2264E-01,3.0461E-02,38.900,0.2876
13453,1.2864E-01,0.0000E+00,38.925,0.2681
13454,1.5006E-01,0.0000E+00,38.900,0.2633
13455,1.3903E-01,6.6953E-02,38.900,0.337
13456,1.1661E-01,6.0931E-02,38.875,0.3272
13457,1.2262E-01,3.0470E-02,38.850,0.2815
13458,1.2865E-01,0.0000E+00,38.875,0.2604
13459,1.5007E-01,0.0000E+00,38.850,0.2561
13460,1.3898E-01,6.6970E-02,38.850,0.3307
13461,1.1658E-01,6.0947E-02,38.825,0.3213
13462,1.2261E-01,3.0477E-02,38.800,0.276
13463,1.2865E-01,0.0000E+00,38.825,0.2536
13464,1.5007E-01,0.0000E+00,38.800,0.2497
13465,1.3896E-01,6.6987E-02,38.800,0.3248
13466,1.1656E-01,6.0961E-02,38.775,0.316
13467,1.2260E-01,3.0484E-02,38.750,0.2713
13468,1.2865E-01,0.0000E+00,38.775,0.2476
13469,1.5007E-01,0.0000E+00,38.750,0.2442
13470,1.3895E-01,6.7003E-02,38.750,0.3193
13471,1.1655E-01,6.0974E-02,38.725,0.3112
13472,1.2260E-01,3.0490E-02,38.700,0.2674
13473,1.2865E-01,0.0000E+00,38.725,0.2426
13474,1.5007E-01,0.0000E+00,38.700,0.2396
13475,1.3893E-01,6.7018E-02,38.700,0.3143
13476,1.1653E-01,6.0986E-02,38.675,0.307
13477,1.2259E-01,3.0496E-02,38.650,0.2643
13478,1.2865E-01,0.0000E+00,38.675,0.2386
13479,1.5007E-01,0.0000E+00,38.650,0.2359
13480,1.3892E-01,6.7032E-02,38.650,0.31
13481,1.1652E-01,6.0998E-02,38.625,0.3036
13482,1.2258E-01,3.0502E-02,38.600,0.2622
13483,1.2865E-01,0.0000E+00,38.625,0.2356
13484,1.5007E-01,0.0000E+00,38.600,0.2333
13485,1.3890E-01,6.7046E-02,38.600,0.3064
13486,1.1651E-01,6.1009E-02,38.575,0.3011
13487,1.2258E-01,3.0507E-02,38.550,0.2612
13488,1.2866E-01,0.0000E+00,38.575,0.2337
13489,1.5007E-01,0.0000E+00,38.550,0.2317
13490,1.3889E-01,6.7059E-02,38.550,0.3036
13491,1.1649E-01,6.1019E-02,38.525,0.2995
13492,1.2257E-01,3.0512E-02,38.500,0.2613
13493,1.2866E-01,0.0000E+00,38.525,0.233
13494,1.5008E-01,0.0000E+00,38.500,0.2312
13495,1.3887E-01,6.7072E-02,38.500,0.3018
13496,1.1648E-01,6.1028E-02,38.475,0.2991
13497,1.2257E-01,3.0516E-02,38.450,0.2626
13498,1.2866E-01,0.0000E+00,38.475,0.2334
13499,1.5008E-01,0.0000E+00,38.450,0.2319
13500,1.3886E-01,6.7083E-02,38.450,0.3011
13501,1.1646E-01,6.1037E-02,38.425,0.2999
13502,1.2256E-01,3.0521E-02,38.400,0.2651
13503,1.2866E-01,0.0000E+00,38.425,0.2352
13504,1.5008E-01,0.0000E+00,38.400,0.2339
13505,1.3884E-01,6.7095E-02,38.400,0.3017
13506,1.1645E-01,6.1046E-02,38.375,0.302
13507,1.2255E-01,3.0525E-02,38.350,0.2689
13508,1.2866E-01,0.0000E+00,38.375,0.2381
13509,1.5008E-01,0.0000E+00,38.350,0.2371
13510,1.3882E-01,6.7106E-02,38.350,0.3038
13511,1.1644E-01,6.1054E-02,38.325,0.3056
13512,1.2255E-01,3.0529E-02,38.300,0.2741
13513,1.2866E-01,0.0000E+00,38.325,0.2422
13514,1.5008E-01,0.0000E+00,38.300,0.2416
13515,1.3881E-01,6.7117E-02,38.300,0.3076
13516,1.1642E-01,6.1062E-02,38.275,0.3106
13517,1.2254E-01,3.0533E-02,38.250,0.2806
13518,1.2867E-01,0.0000E+00,38.275,0.2476
13519,1.5008E-01,0.0000E+00,38.250,0.2475
13520,1.3879E-01,6.7127E-02,38.250,0.3133
13521,1.1641E-01,6.1070E-02,38.225,0.3172
13522,1.2253E-01,3.0537E-02,38.200,0.2883
13523,1.2867E-01,0.0000E+00,38.225,0.254
13524,1.5009E-01,0.0000E+00,38.200,0.2551
13525,1.3878E-01,6.7137E-02,38.200,0.3212
13526,1.1634E-01,6.1025E-02,38.175,0.3249
13527,1.2247E-01,3.0488E-02,38.150,0.2971
13528,1.2867E-01,0.0000E+00,38.175,0.2613
13529,1.5009E-01,0.0000E+00,38.150,0.2638
13530,1.3866E-01,6.7059E-02,38.150,0.331
13531,1.1603E-01,6.0746E-02,38.125,0.3341
13532,1.2223E-01,3.0258E-02,38.100,0.3064
13533,1.2867E-01,0.0000E+00,38.125,0.2681
13534,1.5009E-01,0.0000E+00,38.100,0.2709
13535,1.3822E-01,6.6655E-02,38.100,0.344
13536,1.1554E-01,6.0260E-02,38.075,0.3459
13537,1.2198E-01,3.0002E-02,38.050,0.3258
13538,1.2867E-01,0.0000E+00,38.075,0.2721
13539,1.5009E-01,0.0000E+00,38.050,0.2775
13540,1.3765E-01,6.6110E-02,38.050,0.3601
13541,1.1519E-01,5.9924E-02,38.025,0.3443
13542,1.2189E-01,2.9922E-02,38.000,0.3071
13543,1.2867E-01,0.0000E+00,38.025,0.2729
13544,1.5009E-01,0.0000E+00,38.000,0.2678
13545,1.3748E-01,6.5981E-02,38.000,0.3317
13546,7.5619E-02,4.6911E-02,38.975,0.3227
13547,8.0604E-02,2.3415E-02,38.950,0.2899
13548,8.5803E-02,0.0000E+00,38.975,0.2779
13549,1.0722E-01,0.0000E+00,38.950,0.2726
13550,9.6075E-02,5.3878E-02,38.950,0.3274
13551,7.5366E-02,4.6828E-02,38.925,0.316
13552,8.0567E-02,2.3413E-02,38.900,0.283
13553,8.5805E-02,0.0000E+00,38.925,0.2694
13554,1.0723E-01,0.0000E+00,38.900,0.2645
13555,9.5980E-02,5.3875E-02,38.900,0.321
13556,7.5321E-02,4.6835E-02,38.875,0.3099
13557,8.0561E-02,2.3422E-02,38.850,0.2769
13558,8.5807E-02,0.0000E+00,38.875,0.2618
13559,1.0723E-01,0.0000E+00,38.850,0.2573
13560,9.5952E-02,5.3891E-02,38.850,0.3151
13561,7.5309E-02,4.6851E-02,38.825,0.3044
13562,8.0557E-02,2.3429E-02,38.800,0.2715
13563,8.5809E-02,0.0000E+00,38.825,0.255
13564,1.0723E-01,0.0000E+00,38.800,0.2509
13565,9.5936E-02,5.3907E-02,38.800,0.3097
13566,7.5301E-02,4.6862E-02,38.775,0.2994
13567,8.0555E-02,2.3432E-02,38.750,0.2669
13568,8.5812E-02,0.0000E+00,38.775,0.2492
13569,1.0723E-01,0.0000E+00,38.750,0.2455
13570,9.5925E-02,5.3916E-02,38.750,0.3049
13571,7.5293E-02,4.6867E-02,38.725,0.2952
13572,8.0552E-02,2.3434E-02,38.700,0.2632
13573,8.5814E-02,0.0000E+00,38.725,0.2444
13574,1.0723E-01,0.0000E+00,38.700,0.2411
13575,9.5915E-02,5.3925E-02,38.700,0.3008
13576,7.5287E-02,4.6871E-02,38.675,0.2919
13577,8.0550E-02,2.3436E-02,38.650,0.2606
13578,8.5816E-02,0.0000E+00,38.675,0.2406
13579,1.0724E-01,0.0000E+00,38.650,0.2377
13580,9.5905E-02,5.3932E-02,38.650,0.2975
13581,7.5280E-02,4.6874E-02,38.625,0.2894
13582,8.0548E-02,2.3437E-02,38.600,0.259
13583,8.5818E-02,0.0000E+00,38.625,0.238
13584,1.0724E-01,0.0000E+00,38.600,0.2354
13585,9.5895E-02,5.3939E-02,38.600,0.2951
13586,7.5273E-02,4.6876E-02,38.575,0.288
13587,8.0546E-02,2.3438E-02,38.550,0.2587
13588,8.5820E-02,0.0000E+00,38.575,0.2366
13589,1.0724E-01,0.0000E+00,38.550,0.2344
13590,9.5885E-02,5.3945E-02,38.550,0.2937
13591,7.5266E-02,4.6878E-02,38.525,0.2878
13592,8.0543E-02,2.3439E-02,38.500,0.2596
13593,8.5822E-02,0.0000E+00,38.525,0.2365
13594,1.0724E-01,0.0000E+00,38.500,0.2346
13595,9.5874E-02,5.3951E-02,38.500,0.2934
13596,7.5259E-02,4.6879E-02,38.475,0.2888
13597,8.0541E-02,2.3440E-02,38.450,0.2618
13598,8.5825E-02,0.0000E+00,38.475,0.2378
13599,1.0724E-01,0.0000E+00,38.450,0.2361
13600,9.5863E-02,5.3956E-02,38.450,0.2943
13601,7.5252E-02,4.6880E-02,38.425,0.2911
13602,8.0538E-02,2.3440E-02,38.400,0.2653
13603,8.5827E-02,0.0000E+00,38.425,0.2404
13604,1.0724E-01,0.0000E+00,38.400,0.2389
13605,9.5853E-02,5.3961E-02,38.400,0.2965
13606,7.5245E-02,4.6880E-02,38.375,0.2946
13607,8.0535E-02,2.3440E-02,38.350,0.27
13608,8.5829E-02,0.0000E+00,38.375,0.2442
13609,1.0725E-01,0.0000E+00,38.350,0.2429
13610,9.5842E-02,5.3965E-02,38.350,0.2999
13611,7.5237E-02,4.6881E-02,38.325,0.2992
13612,8.0533E-02,2.3440E-02,38.300,0.2755
13613,8.5831E-02,0.0000E+00,38.325,0.249
13614,1.0725E-01,0.0000E+00,38.300,0.2479
13615,9.5831E-02,5.3969E-02,38.300,0.3046
13616,7.5229E-02,4.6880E-02,38.275,0.3046
13617,8.0530E-02,2.3440E-02,38.250,0.2816
13618,8.5833E-02,0.0000E+00,38.275,0.2545
13619,1.0725E-01,0.0000E+00,38.250,0.2537
13620,9.5820E-02,5.3973E-02,38.250,0.3104
13621,7.5219E-02,4.6877E-02,38.225,0.3104
13622,8.0525E-02,2.3437E-02,38.200,0.2877
13623,8.5835E-02,0.0000E+00,38.225,0.2602
13624,1.0725E-01,0.0000E+00,38.200,0.2601
13625,9.5806E-02,5.3974E-02,38.200,0.3169
13626,7.5139E-02,4.6802E-02,38.175,0.316
13627,8.0452E-02,2.3365E-02,38.150,0.2934
13628,8.5837E-02,0.0000E+00,38.175,0.2656
13629,1.0725E-01,0.0000E+00,38.150,0.2666
13630,9.5668E-02,5.3853E-02,38.150,0.3236
13631,7.4913E-02,4.6573E-02,38.125,0.3217
13632,8.0301E-02,2.3208E-02,38.100,0.2985
13633,8.5839E-02,0.0000E+00,38.125,0.2699
13634,1.0726E-01,0.0000E+00,38.100,0.2712
13635,9.5275E-02,5.3466E-02,38.100,0.3318
13636,7.4608E-02,4.6247E-02,38.075,0.3319
13637,8.0148E-02,2.3039E-02,38.050,0.3172
13638,8.5842E-02,0.0000E+00,38.075,0.2711
13639,1.0726E-01,0.0000E+00,38.050,0.2744
13640,9.4868E-02,5.3042E-02,38.050,0.3506
13641,7.4354E-02,4.5969E-02,38.025,0.337
13642,8.0050E-02,2.2929E-02,38.000,0.304
13643,8.5844E-02,0.0000E+00,38.025,0.2722
13644,1.0726E-01,0.0000E+00,38.000,0.2683
13645,9.4678E-02,5.2851E-02,38.000,0.3279
13646,4.5721E-02,3.3544E-02,38.975,0.3068
13647,4.4153E-02,1.6653E-02,38.950,0.2871
13648,4.2964E-02,0.0000E+00,38.975,0.2813
13649,6.4385E-02,0.0000E+00,38.950,0.2742
13650,6.0372E-02,4.0068E-02,38.950,0.3098
13651,4.5415E-02,3.3365E-02,38.925,0.2999
13652,4.4228E-02,1.6712E-02,38.900,0.2801
13653,4.2966E-02,0.0000E+00,38.925,0.2728
13654,6.4387E-02,0.0000E+00,38.900,0.266
13655,6.0409E-02,4.0125E-02,38.900,0.3035
13656,4.5515E-02,3.3472E-02,38.875,0.2939
13657,4.4255E-02,1.6760E-02,38.850,0.2738
13658,4.2969E-02,0.0000E+00,38.875,0.2652
13659,6.4389E-02,0.0000E+00,38.850,0.2587
13660,6.0427E-02,4.0181E-02,38.850,0.2978
13661,4.5537E-02,3.3553E-02,38.825,0.2885
13662,4.4253E-02,1.6794E-02,38.800,0.2683
13663,4.2971E-02,0.0000E+00,38.825,0.2584
13664,6.4392E-02,0.0000E+00,38.800,0.2523
13665,6.0419E-02,4.0223E-02,38.800,0.2927
13666,4.5531E-02,3.3598E-02,38.775,0.2838
13667,4.4252E-02,1.6804E-02,38.750,0.2637
13668,4.2974E-02,0.0000E+00,38.775,0.2526
13669,6.4394E-02,0.0000E+00,38.750,0.2469
13670,6.0413E-02,4.0236E-02,38.750,0.2883
13671,4.5526E-02,3.3617E-02,38.725,0.2799
13672,4.4251E-02,1.6813E-02,38.700,0.2601
13673,4.2977E-02,0.0000E+00,38.725,0.2479
13674,6.4396E-02,0.0000E+00,38.700,0.2426
13675,6.0407E-02,4.0247E-02,38.700,0.2847
13676,4.5521E-02,3.3635E-02,38.675,0.277
13677,4.4249E-02,1.6822E-02,38.650,0.2577
13678,4.2979E-02,0.0000E+00,38.675,0.2443
13679,6.4399E-02,0.0000E+00,38.650,0.2394
13680,6.0401E-02,4.0258E-02,38.650,0.2821
13681,4.5516E-02,3.3652E-02,38.625,0.2752
13682,4.4248E-02,1.6830E-02,38.600,0.2565
13683,4.2982E-02,0.0000E+00,38.625,0.2419
13684,6.4401E-02,0.0000E+00,38.600,0.2375
13685,6.0395E-02,4.0268E-02,38.600,0.2806
13686,4.5510E-02,3.3669E-02,38.575,0.2747
13687,4.4247E-02,1.6839E-02,38.550,0.2566
13688,4.2984E-02,0.0000E+00,38.575,0.241
13689,6.4403E-02,0.0000E+00,38.550,0.2369
13690,6.0389E-02,4.0277E-02,38.550,0.2803
13691,4.5505E-02,3.3685E-02,38.525,0.2754
13692,4.4245E-02,1.6846E-02,38.500,0.2582
13693,4.2987E-02,0.0000E+00,38.525,0.2416
13694,6.4406E-02,0.0000E+00,38.500,0.2379
13695,6.0383E-02,4.0286E-02,38.500,0.2812
13696,4.5499E-02,3.3700E-02,38.475,0.2775
13697,4.4244E-02,1.6854E-02,38.450,0.2612
13698,4.2989E-02,0.0000E+00,38.475,0.2437
13699,6.4408E-02,0.0000E+00,38.450,0.2402
13700,6.0376E-02,4.0294E-02,38.450,0.2834
13701,4.5493E-02,3.3715E-02,38.425,0.2809
13702,4.4242E-02,1.6861E-02,38.400,0.2656
13703,4.2992E-02,0.0000E+00,38.425,0.2473
13704,6.4410E-02,0.0000E+00,38.400,0.244
13705,6.0369E-02,4.0301E-02,38.400,0.287
13706,4.5487E-02,3.3729E-02,38.375,0.2855
13707,4.4240E-02,1.6868E-02,38.350,0.2712
13708,4.2995E-02,0.0000E+00,38.375,0.2522
13709,6.4413E-02,0.0000E+00,38.350,0.2489
13710,6.0363E-02,4.0308E-02,38.350,0.2916
13711,4.5481E-02,3.3742E-02,38.325,0.291
13712,4.4238E-02,1.6874E-02,38.300,0.2773
13713,4.2997E-02,0.0000E+00,38.325,0.258
13714,6.4415E-02,0.0000E+00,38.300,0.2546
13715,6.0355E-02,4.0314E-02,38.300,0.2971
13716,4.5473E-02,3.3753E-02,38.275,0.2969
13717,4.4235E-02,1.6879E-02,38.250,0.2832
13718,4.3000E-02,0.0000E+00,38.275,0.2639
13719,6.4418E-02,0.0000E+00,38.250,0.2604
13720,6.0347E-02,4.0319E-02,38.250,0.3029
13721,4.5460E-02,3.3759E-02,38.225,0.3023
13722,4.4228E-02,1.6880E-02,38.200,0.2881
13723,4.3002E-02,0.0000E+00,38.225,0.2692
13724,6.4420E-02,0.0000E+00,38.200,0.2656
13725,6.0333E-02,4.0317E-02,38.200,0.3083
13726,4.5425E-02,3.3740E-02,38.175,0.3067
13727,4.4202E-02,1.6860E-02,38.150,0.2915
13728,4.3005E-02,0.0000E+00,38.175,0.2726
13729,6.4422E-02,0.0000E+00,38.150,0.2694
13730,6.0231E-02,4.0225E-02,38.150,0.3129
13731,4.5286E-02,3.3610E-02,38.125,0.3099
13732,4.4091E-02,1.6750E-02,38.100,0.2929
13733,4.3007E-02,0.0000E+00,38.125,0.2737
13734,6.4425E-02,0.0000E+00,38.100,0.2713
13735,5.9968E-02,3.9958E-02,38.100,0.3174
13736,4.4990E-02,3.3302E-02,38.075,0.3175
13737,4.3909E-02,1.6552E-02,38.050,0.3073
13738,4.3010E-02,0.0000E+00,38.075,0.2718
13739,6.4427E-02,0.0000E+00,38.050,0.2708
13740,5.9630E-02,3.9591E-02,38.050,0.3368
13741,4.4481E-02,3.2728E-02,38.025,0.3335
13742,4.3585E-02,1.6176E-02,38.000,0.3012
13743,4.3012E-02,0.0000E+00,38.025,0.2697
13744,6.4429E-02,0.0000E+00,38.000,0.2676
13745,5.9206E-02,3.9105E-02,38.000,0.3263
13746,2.5038E-01,1.3684E-01,38.050,0.3903
13747,2.4771E-01,1.8248E-01,38.025,0.4172
13748,2.5036E-01,1.3675E-01,38.000,0.3589
13749,3.0000E-01,1.4787E-01,38.000,0.3273
13750,3.0000E-01,1.9723E-01,38.025,0.3498
13751,3.0000E-01,1.4797E-01,38.050,0.3171
13752,2.7378E-01,1.9004E-01,38.000,0.3895
13753,2.7379E-01,1.9017E-01,38.050,0.3911
13754,2.5053E-01,1.3703E-01,38.100,0.3558
13755,2.4771E-01,1.8260E-01,38.075,0.4059
13756,3.0000E-01,1.9736E-01,38.075,0.3236
13757,3.0000E-01,1.4807E-01,38.100,0.3005
13758,2.7379E-01,1.9029E-01,38.100,0.3573
13759,2.5060E-01,1.3716E-01,38.150,0.3384
13760,2.4772E-01,1.8271E-01,38.125,0.3833
13761,3.0000E-01,1.9749E-01,38.125,0.3247
13762,3.0000E-01,1.4817E-01,38.150,0.2972
13763,2.7379E-01,1.9042E-01,38.150,0.3545
13764,2.5062E-01,1.3724E-01,38.200,0.3308
13765,2.4772E-01,1.8283E-01,38.175,0.3774
13766,3.0000E-01,1.9762E-01,38.175,0.3359
13767,3.0000E-01,1.4826E-01,38.200,0.3003
13768,2.7379E-01,1.9054E-01,38.200,0.3608
13769,2.5062E-01,1.3731E-01,38.250,0.33
13770,2.4772E-01,1.8295E-01,38.225,0.38
13771,3.0000E-01,1.9775E-01,38.225,0.3515
13772,3.0000E-01,1.4836E-01,38.250,0.3072
13773,2.7379E-01,1.9067E-01,38.250,0.3722
13774,2.5063E-01,1.3738E-01,38.300,0.3335
13775,2.4772E-01,1.8307E-01,38.275,0.3881
13776,3.0000E-01,1.9788E-01,38.275,0.3688
13777,3.0000E-01,1.4846E-01,38.300,0.3166
13778,2.7379E-01,1.9079E-01,38.300,0.3861
13779,2.5063E-01,1.3744E-01,38.350,0.3397
13780,2.4772E-01,1.8318E-01,38.325,0.3993
13781,3.0000E-01,1.9801E-01,38.325,0.3869
13782,3.0000E-01,1.4856E-01,38.350,0.3273
13783,2.7379E-01,1.9092E-01,38.350,0.4014
13784,2.5064E-01,1.3751E-01,38.400,0.3476
13785,2.4772E-01,1.8330E-01,38.375,0.4123
13786,3.0000E-01,1.9814E-01,38.375,0.4052
13787,3.0000E-01,1.4866E-01,38.400,0.339
13788,2.7379E-01,1.9104E-01,38.400,0.4173
13789,2.5064E-01,1.3758E-01,38.450,0.3566
13790,2.4772E-01,1.8342E-01,38.425,0.4262
13791,3.0000E-01,1.9827E-01,38.425,0.4233
13792,3.0000E-01,1.4875E-01,38.450,0.351
13793,2.7379E-01,1.9116E-01,38.450,0.4335
13794,2.5065E-01,1.3765E-01,38.500,0.3663
13795,2.4772E-01,1.8354E-01,38.475,0.4406
13796,3.0000E-01,1.9841E-01,38.475,0.4412
13797,3.0000E-01,1.4885E-01,38.500,0.3633
13798,2.7379E-01,1.9129E-01,38.500,0.4496
13799,2.5065E-01,1.3772E-01,38.550,0.3764
13800,2.4772E-01,1.8365E-01,38.525,0.4552
13801,3.0000E-01,1.9854E-01,38.525,0.4587
13802,3.0000E-01,1.4895E-01,38.550,0.3757
13803,2.7379E-01,1.9141E-01,38.550,0.4656
13804,2.5066E-01,1.3779E-01,38.600,0.3868
13805,2.4772E-01,1.8377E-01,38.575,0.4697
13806,3.0000E-01,1.9867E-01,38.575,0.4759
13807,3.0000E-01,1.4905E-01,38.600,0.388
13808,2.7379E-01,1.9154E-01,38.600,0.4812
13809,2.5066E-01,1.3786E-01,38.650,0.3972
13810,2.4772E-01,1.8389E-01,38.625,0.4841
13811,3.0000E-01,1.9880E-01,38.625,0.4925
13812,3.0000E-01,1.4915E-01,38.650,0.4002
13813,2.7379E-01,1.9166E-01,38.650,0.4966
13814,2.5067E-01,1.3792E-01,38.700,0.4076
13815,2.4772E-01,1.8400E-01,38.675,0.4982
13816,3.0000E-01,1.9893E-01,38.675,0.5087
13817,3.0000E-01,1.4924E-01,38.700,0.4123
13818,2.7379E-01,1.9178E-01,38.700,0.5115
13819,2.5067E-01,1.3799E-01,38.750,0.418
13820,2.4772E-01,1.8412E-01,38.725,0.5119
13821,3.0000E-01,1.9906E-01,38.725,0.5245
13822,3.0000E-01,1.4934E-01,38.750,0.4241
13823,2.7379E-01,1.9191E-01,38.750,0.526
13824,2.5068E-01,1.3806E-01,38.800,0.4282
13825,2.4772E-01,1.8424E-01,38.775,0.5253
13826,3.0000E-01,1.9919E-01,38.775,0.5397
13827,3.0000E-01,1.4944E-01,38.800,0.4356
13828,2.7379E-01,1.9203E-01,38.800,0.54
13829,2.5068E-01,1.3813E-01,38.850,0.4382
13830,2.4772E-01,1.8435E-01,38.825,0.5383
13831,3.0000E-01,1.9932E-01,38.825,0.5543
13832,3.0000E-01,1.4954E-01,38.850,0.4469
13833,2.7379E-01,1.9215E-01,38.850,0.5536
13834,2.5069E-01,1.3819E-01,38.900,0.448
13835,2.4772E-01,1.8447E-01,38.875,0.5508
13836,3.0000E-01,1.9945E-01,38.875,0.5684
13837,3.0000E-01,1.4963E-01,38.900,0.4578
13838,2.7379E-01,1.9228E-01,38.900,0.5665
13839,2.5070E-01,1.3826E-01,38.950,0.4575
13840,2.4772E-01,1.8459E-01,38.925,0.5628
13841,3.0000E-01,1.9958E-01,38.925,0.5818
13842,3.0000E-01,1.4973E-01,38.950,0.4682
13843,2.7379E-01,1.9240E-01,38.950,0.5789
13844,2.4772E-01,1.8470E-01,38.975,0.5742
13845,3.0000E-01,1.9971E-01,38.975,0.5945
13846,2.0121E-01,1.2394E-01,38.050,0.3749
13847,1.9617E-01,1.6533E-01,38.025,0.3851
13848,2.0116E-01,1.2384E-01,38.000,0.3431
